시도,시군,업종,업소명,연락처,주소,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3,메뉴4,가격4
경상남도,창원시,한식,속천국밥,055-546-1171,"경상남도 창원시 진해구 벚꽃로60번길 19-6, 831(화천동)",돼지국밥,6000,,,,,,
경상남도,창원시,한식,미가칼국수,055-543-5200,"경상남도 창원시 진해구 벚꽃로60번길 19-6, 832(화천동)",보리밥,4000,,,,,,
경상남도,창원시,기타비요식업,홀릭 스터디카페,0507-1485-7814,"경상남도 창원시 성산구 대암로 247, B동 506호(성주동, 더 스퀘어)",4주 기간권,135000,시간충전권(100시간),125000,,,,
경상남도,창원시,한식,소반(자산동점),055-222-0044,경상남도 창원시 마산합포구 무학로 440(자산동),양념갈비살(250g),22000,,,,,,
경상남도,창원시,한식,합천숯불촌,055-241-9576,"경상남도 창원시 마산합포구 남성로 118-2, 1층(남성동)",돼지국밥,5000,한우국밥,6000,,,,
경상남도,창원시,기타요식업,곰내커피,055-544-3040,"경상남도 창원시 진해구 웅천중로56번길 12-1, 1,2층(성내동)",아메리카노(hot),2500,생강차,4000,팥빙수,6000,,
경상남도,창원시,한식,산장국수,,경상남도 창원시 마산합포구 고운로 22,잔치국수,4000,숙주잔치국수,4500,어린이국수,2500,,
경상남도,창원시,기타요식업,119찹쌀꽈배기,055-245-7939,"경상남도 창원시 마산합포구 해안대로 11, 1층 119호(해운동, 이화월드프라자)",꽈배기,500,팥씨앗도너츠,1500,,,,
경상남도,창원시,한식,다래원,055-261-1930,"경상남도 창원시 성산구 신촌로 21, 지하21호(신촌동,유신종합상가)",한식 뷔페,7000,된장찌개,8000,,,,
경상남도,창원시,미용업,까꼬뽀꼬헤어샵,055-286-0851,"경상남도 창원시 성산구 신촌로 84, 양곡상가 나동 113-1",일반펌,30000,경로우대펌,25000,청소년커트,8000,,
경상남도,창원시,미용업,오땡큐염색&펌,055-283-9174,"경상남도 창원시 성산구 가음로15번길 52, 3층 308-2호",커트,8000,경로우대커트,8000,파마,28000,염색(베이직),25000
경상남도,창원시,한식,다복식당,055-271-7783,경상남도 창원시 마산합포구 진동면 진북산업로 82,한식(뷔페),6000,도시락(배달),6000,,,,
경상남도,창원시,기타요식업,정씨네 웰빙 한과점,055-223-1946,"경상남도 창원시 마산합포구 어시장6길 23, 1층(남성동)","빵(팥, 앙금, 슈크림)",800,,,,,,
경상남도,창원시,미용업,화이트로즈,055-224-0733,"경상남도 창원시 마산회원구 내서읍 숲속로 20-2, 203호(그린빌딩)",커트,8000,기본펌,23000,염색,23000,,
경상남도,창원시,기타요식업,카페설,0507-1335-7709,"경상남도 창원시 마산회원구 합성남9길 74, 지상1층 4호",아메리카노,2000,카페라떼,3000,아이스티,3000,,
경상남도,창원시,한식,동마산찜,055-295-6337,"경상남도 창원시 마산회원구 합성남8길 68-1, 1층 9호",아구찜(소),15000,대구뽈찜(소),15000,,,,
경상남도,창원시,기타요식업,컨츄리베이커리,055-293-7204,경상남도 창원시 마산회원구 합성남2길 43,옥수수식빵,3500,도너츠,800,,,,
경상남도,창원시,미용업,웨이브,0507-1463-5977,"경상남도 창원시 진해구 석동로 71, 204호 (석동)",커트,10000,기본파마,25000,,,,
경상남도,창원시,미용업,필헤어클리닉,055-545-2842,"경상남도 창원시 진해구 충장로 440, 1층 (이동)",일반파마,30000,커트,10000,,,,
경상남도,창원시,한식,행복한밥집,0507-1311-7436,"경상남도 창원시 진해구 충장로130번길 5, 1층 (충무동)",된장고등어 정식,8000,된장불고기 정식,8000,,,,
경상남도,창원시,한식,이모손칼국수,055-545-9005,"경상남도 창원시 진해구 충장로 120, 1층 (충무동)",바지락칼국수,7000,해물부추전,8000,,,,
경상남도,창원시,미용업,컷투유,0507-1382-7506,경상남도 창원시 진해구 여명로 3-1 (도천동),남자커트,10000,,,,,,
경상남도,창원시,한식,참맛식당,055-545-2068,경상남도 창원시 진해구 충장로119번길 2 (여좌동),돌(솥)비빔밥,7000,제육덮밥,7000,,,,
경상남도,창원시,기타비요식업,코만도피싱,,경상남도 창원시 진해구 명제로472번길 19-2 (제덕동),먼바다 줄낚시바늘,3000,한치에기,1000,,,,
경상남도,창원시,기타요식업,수키앤천사,055-551-0010,"경상남도 창원시 진해구 여명로 4, 106호(여좌동, 동원베이힐즈)",단팥빵,1200,미니단팥빵(2EA),1500,소보르빵,1200,,
경상남도,창원시,미용업,김영이헤어모드,055-543-4053,"경상남도 창원시 진해구 돌리로10번길 25, 1층(석동, 유일수정빌라)",커트,8000,청소년커트,5000,기본파마,20000,,
경상남도,창원시,한식,대복갈비,0507-1351-3061,경상남도 창원시 마산회원구 3.15성역로 131(구암동),물냉면,7000,비빔냉면,8000,김치(된장)찌개,8000,LA갈비,15000
경상남도,창원시,한식,대패3000냥삼겹살,055-223-3538,"경상남도 창원시 마산합포구 산호남로 11, 1층(산호동)",대패삼겹살(1인분) 기본5인,3000,,,,,,
경상남도,창원시,한식,복자네뼈해장국,055-547-5766,"경상남도 창원시 진해구 이동로38번길 8, 1층(이동)",뼈해장국(1인분),8500,닭볶음탕(중),35000,우거지감자탕(중),34000,,
경상남도,창원시,한식,본가냉면,055-551-7111,"경상남도 창원시 진해구 이동로40번길 5, 1층(이동)",물냉면,8000,비빔냉면,9000,물비빔냉면,9000,,
경상남도,창원시,한식,사철밀면,055-287-8307,"경상남도 창원시 의창구 사림로130번길 5-5, 1층(사림동)",물밀면,7000,비빔밀면,8000,물밀면(곱),8000,비빔밀면(곱),9000
경상남도,창원시,미용업,엠케이(MK),055-552-1507,경상남도 창원시 진해구 돌리로 11-1(석동),남자커트,7000,남자염색+커트,20000,남자파마+커트,22000,,
경상남도,창원시,한식,영지면,055-221-3720,"경상남도 창원시 마산합포구 창동거리길 29, 1층(창동)",돈가스,7000,김밥,3000,물냉면,7000,비빔냉면,8000
경상남도,창원시,한식,정다운칼국수,055-296-5603,"경상남도 창원시 마산회원구 석전동6길 32, 지하층 15호, 16호(석전동, 역전상가)",칼국수,5000,칼제비,5000,수제비,5000,물국수,5000
경상남도,창원시,한식,진짜초가집,055-246-0427,경상남도 창원시 마산합포구 오동남3길 8-2(오동동),아구찜(소),25000,미더덕찜(소),25000,아구찜(중),30000,미더덕찜(중),30000
경상남도,창원시,기타요식업,토스트클럽,055-222-2228,"경상남도 창원시 마산합포구 창동거리길 29-2, 1층(창동)",계란토스트,2500,계란햄토스트,2800,계란야채토스트,2800,,
경상남도,창원시,한식,포항생아구,055-252-9992,"경상남도 창원시 마산회원구 석전동5길 48, 1층(석전동)",아구찜(소),25000,아구찜(중),35000,아구찜(대),40000,,
경상남도,창원시,한식,한옥산에산에,055-243-3232,경상남도 창원시 마산합포구 완월북10길 5-1(완월동),흑돼지국밥,8000,새싹비빔밥,8000,,,,
경상남도,창원시,한식,황푸드,055-293-1003,경상남도 창원시 마산회원구 회성시장1길 6(회성동),김치찌개,8000,된장찌개,8000,순두부찌개,8000,,
경상남도,창원시,한식,오감족발,0507-1329-9784,"경상남도 창원시 마산회원구 합성남8길 76, 가동 4호",족발(소),12000,족발(중),17000,족발(대),22000,,
경상남도,창원시,중식,다래성,055-243-6166,"경상남도 창원시 마산합포구 교방북2길 1, 육일약국인근",짜장면,7000,콩국수,8000,간짜장,9000,우동,9000
경상남도,창원시,한식,창동분식,055-246-1467,경상남도 창원시 마산합포구 오동서6길 10(중성동),박고지김밥(1줄),4000,냄비우동,7000,,,,
경상남도,창원시,한식,선백면옥,055-542-9969,경상남도 창원시 진해구 자은로28번길 8(자은동),물밀면,7000,물냉면,8000,숯불갈비(200g),10000,,
경상남도,창원시,한식,오봉이칼국수,0507-1485-1025,"경상남도 창원시 진해구 용원동로 275(용원동), 1층",김밥,2500,계란폭탄김밥,4000,칼국수,7000,얼큰이 칼국수,7500
경상남도,창원시,한식,육밀168,055-298-2221,"경상남도 창원시 마산회원구 합성남로 42, 1층(양덕동)",육전물밀면,7000,육전비빔밀면,7000,콩국수,7000,,
경상남도,창원시,한식,청동분식,055-542-5647,"경상남도 창원시 진해구 벚꽃로60번길 19-6, 827호(화천동, 중앙상가아파트)",튀김우동,6000,우동볶이,6000,즉석떡볶이,6000,,
경상남도,창원시,기타비요식업,포토플러스,055-543-0160,경상남도 창원시 진해구 충장로 110(충무동),증명사진,15000,여권사진,15000,민증사진,15000,,
경상남도,창원시,한식,남원식당,055-238-0517,"경상남도 창원시 의창구 도계로83번길 6-24, 1층",가정식백반,8000,순두부찌개,8000,된장찌개,8000,김치찌개,8000
경상남도,창원시,중식,둘리왕만두,055-273-8700,경상남도 창원시 의창구 도계로60번길 13-16,만두,5000,쫄면,7000,김밥,3000,떡뽁이,4000
경상남도,창원시,한식,은아네,055-262-2002,"경상남도 창원시 성산구 원이대로 320, G동 130호(대원동, 더시티세븐)",메밀한판,3500,쌀국수,5500,냄비우동,5500,철판볶음밥,7500
경상남도,창원시,한식,유자네집밥,,"경상남도 창원시 의창구 원이대로69번길 20-16, 104호",물국수,6000,비빔밥,8000,된장찌개,8000,장어국정식,9000
경상남도,창원시,한식,콩마루국수가,055-277-2503,"경상남도 창원시 의창구 태복산로13번길 37, 1층",잔치국수,6000,칼국수,7000,김밥,3000,비빔밥,8000
경상남도,창원시,미용업,박하헤어,055-542-5894,"경상남도 창원시 진해구 충장로 397-1, 1층(이동)",파마,30000,염색,20000,커트,10000,,
경상남도,창원시,한식,벚꽃삼계탕,055-286-9777,"경상남도 창원시 진해구 충장로442번길 17, 1층(이동)",한방녹두삼계탕,15000,,,,,,
경상남도,창원시,미용업,블랙맨,070-4065-4802,"경상남도 창원시 성산구 안민안길 17, 1층 103호(안민동)",컷트,10000,두피마사지,6000,학생커트,9000,컷+펌,33000
경상남도,창원시,한식,소금깎이 창원진해본점,055-547-0062,경상남도 창원시 진해구 동진로61번길 6(석동),토마호크(100g),9000,우대갈비(100g),8000,삼겹살(100g),6000,,
경상남도,창원시,한식,향촌돼지국밥,055-547-0563,"경상남도 창원시 진해구 중원서로 95, 1층(충무동)",돼지국밥,8000,내장국밥,8000,순대국밥,8000,,
경상남도,창원시,한식,낙지엔닭갈비,055-231-3217,"경상남도 창원시 마산회원구 내서읍 중리상곡로 77,101호",낙지볶음정식,11000,닭갈비정식,12000,수제닭갈비,13000,,
경상남도,창원시,한식,은희국수,055-261-9083,"경상남도 창원시 성산구 창이대로901번길 30, 대방그린빌상가 지하 15호",칼국수/수제비,6000,잔치국수,5000,비빔밥,6000,돌솥비빔밥,7000
경상남도,창원시,한식,다정다맛,055-284-6114,"경상남도 창원시 의창구 퇴촌로25번길 6-319사림동, 지하)",김치찌개,7000,된장찌개,7000,돼지찌개,7500,순두부찌개,7000
경상남도,창원시,양식,바삭왕돈까스,055-268-5008,"경상남도 창원시 성산구 중앙대로 111, 2층 205호(중앙동, 평화상가오피스텔)",바삭돈까스,9000,매콤돈까스,9500,,,,
경상남도,창원시,중식,백년옛날짬뽕,055-262-7550,"경상남도 창원시 성산구 용지로 145(용호동, 배정빌딩 1층3호)",짬뽕,10000,짜장면,6000,,,,
경상남도,창원시,한식,소문난막창,0507-1314-3291,"경상남도 창원시 성산구 창이대로901번길 30, 8(상가)동 지하11호",돼지생막창,9500,생삼겹살,9500,돼지껍데기,6900,우삼겹,6900
경상남도,창원시,한식,소소소국수,055-261-5233,경상남도 창원시 의창구 퇴촌로25번길 6-5(사림동),잔치국수,5000,비빔국수,6000,열무국수,6000,비빔밥,7000
경상남도,창원시,한식,돌솥밥 수,055-261-2905,경상남도 창원시 의창구 용지로293번길 21,돌솥밥정식,9000,김치찌개,7000,순두부찌개,7000,오징어섞어찌개,8000
경상남도,창원시,한식,창대로가야밀면,055-262-2008,경상남도 창원시 의창구 창이대로483번길 29-24 (사림동),물밀면,6000,비빔밀면,6500,물밀면+돈가스,10500,비빔밀면+돈가스,11000
경상남도,창원시,기타요식업,카파,055-287-9219,"경상남도 창원시 의창구 퇴촌로 43(사림동, 팔팔상가 1층)",아메리카노,1500,카페라떼,2000,에스프레소,1300,녹차라떼,2000
경상남도,창원시,기타비요식업,하이바디짐,055-223-5339,"경상남도 창원시 마산합포구 해안대로 15, 경민파라다이스빌딩 5층",헬스3개월,120000,헬스6개월,220000,헬스12개월,390000,,
경상남도,창원시,중식,호호손짜장,055-287-2380,"경상남도 창원시 성산구 대암로 141, 지하1층(대방동)",짜장면,5000,짬뽕,8000,우동,8000,간짜장,8000
경상남도,창원시,한식,황금오리,055-286-5292,"경상남도 창원시 의창구 사림동 25, 우영프라자 202호",오리탕,10000,오리된장,10000,오리김치전골,11000,돼지김치전골,11000
경상남도,창원시,한식,구서방네손칼국수,055-222-9549,경상남도 창원시 마산합포구 해안대로 1 (월남동5가) 1층 구서방네손칼국수,칼국수,6000,수제비,6000,,,,
경상남도,창원시,한식,동북식당,055-224-4004,"경상남도 창원시 마산회원구 회원동15길 32 (회원동, 대양빌라) 동북식당",한정식,7000,,,,,,
경상남도,창원시,한식,미미게장정식,055-255-5959,경상남도 창원시 마산합포구 오동동10길 5(오동동),간장게장정식,11000,양념게장정식,11000,직화 양념게장정식,12000,간장새우장정식,12000
경상남도,창원시,기타요식업,바름카페공방,,경상남도 창원시 마산회원구 구암동정길 63 (구암동) 101호 바름카페공방,커피,2000,과일빙수,6000,카페라떼,3500,라떼(곡물 등),3800
경상남도,창원시,한식,우직한 나주곰탕,055-724-1177,경상남도 창원시 마산합포구 현동7길 35 (현동) 센스빌딩B 107호,나주곰탕,8000,얼큰탕,9000,,,,
경상남도,창원시,한식,유미네사랑채,055-248-9007,"경상남도 창원시 마산합포구 중앙동로 10 (중앙동2가, 중앙우방아파트) 상가 201동 지하 2호",한식뷔페,9000,,,,,,
경상남도,창원시,미용업,윤헤어모드,055-242-5001,"경상남도 창원시 마산합포구 현동3길 1 (우산동, 창원현동엘에이치아파트) LH상가 102호",커트,12000,파마,25000,왁싱,40000,샴푸,5000
경상남도,창원시,한식,칠봉돼지국밥,055-542-9935,경상남도 창원시 진해구 충장로468번길 22 (이동) 칠봉돼지국밥,따로돼지국밥,9000,따로순대국밥,9000,,,,
경상남도,창원시,한식,한일식당,055-543-1719,경상남도 창원시 진해구 제황로 83 (충무동) 한일식당,된장찌개,8000,김치찌개,8000,,,,
경상남도,창원시,한식,서민갈비,055-243-7171,경상남도 창원시 마산합포구 산호북18길 21(산호동),돼지갈비(200g),10000,소 양념갈비,11000,생오겹살(130g),9000,우삼겹(100g),5000
